episode, reward, epsilon, hasWon
88, -31.00, 0.99, false
89, -29.00, 0.99, false
90, -31.00, 0.99, false
91, -28.00, 0.99, false
92, -31.00, 0.99, false
93, -33.00, 0.99, false
94, -29.00, 0.99, false
95, -29.00, 0.99, false
96, -36.00, 0.99, false
97, -28.00, 0.99, false
98, -29.00, 0.99, false
99, -30.00, 0.99, false
100, -29.00, 0.99, false
101, 33.00, 0.99, true
102, -29.00, 0.99, false
103, 34.00, 0.99, true
104, -30.00, 0.99, false
105, -29.00, 0.99, false
106, -30.00, 0.99, false
107, -29.00, 0.99, false
108, -29.00, 0.99, false
109, -32.00, 0.99, false
110, -28.00, 0.99, false
111, -29.00, 0.99, false
112, -30.00, 0.99, false
113, -35.00, 0.99, false
114, -27.00, 0.99, false
115, -30.00, 0.99, false
116, -31.00, 0.99, false
117, -30.00, 0.99, false
118, -29.00, 0.99, false
119, -29.00, 0.99, false
120, -32.00, 0.99, false
121, -33.00, 0.99, false
122, -28.00, 0.99, false
123, -31.00, 0.99, false
124, -30.00, 0.99, false
125, 34.00, 0.99, true
126, -30.00, 0.99, false
127, -29.00, 0.99, false
128, -33.00, 0.99, false
129, -31.00, 0.99, false
130, -33.00, 0.99, false
131, -29.00, 0.99, false
132, -30.00, 0.99, false
133, -30.00, 0.99, false
134, -31.00, 0.99, false
135, -29.00, 0.99, false
136, -30.00, 0.99, false
137, -29.00, 0.99, false
138, -28.00, 0.99, false
139, -30.00, 0.99, false
140, -29.00, 0.99, false
141, -31.00, 0.99, false
142, -30.00, 0.99, false
143, -29.00, 0.99, false
144, -35.00, 0.99, false
145, -29.00, 0.99, false
146, -29.00, 0.99, false
147, -32.00, 0.99, false
148, -39.00, 0.99, false
149, -33.00, 0.99, false
150, -30.00, 0.99, false
151, -27.00, 0.99, false
152, -28.00, 0.99, false
153, -32.00, 0.99, false
154, -34.00, 0.99, false
155, -27.00, 0.99, false
156, -29.00, 0.99, false
157, -27.00, 0.99, false
158, -30.00, 0.99, false
159, -28.00, 0.99, false
160, -29.00, 0.99, false
161, -29.00, 0.99, false
162, -28.00, 0.99, false
163, -29.00, 0.99, false
164, -31.00, 0.99, false
165, -29.00, 0.99, false
166, -29.00, 0.99, false
167, -28.00, 0.99, false
168, -29.00, 0.99, false
169, -27.00, 0.99, false
170, -29.00, 0.98, false
171, -32.00, 0.98, false
172, -30.00, 0.98, false
173, -29.00, 0.98, false
174, -28.00, 0.98, false
175, -29.00, 0.98, false
176, -34.00, 0.98, false
177, -29.00, 0.98, false
178, -29.00, 0.98, false
179, -29.00, 0.98, false
180, -28.00, 0.98, false
181, 31.00, 0.98, true
182, -28.00, 0.98, false
183, -27.00, 0.98, false
184, -28.00, 0.98, false
185, -29.00, 0.98, false
186, -29.00, 0.98, false
187, -29.00, 0.98, false
188, -32.00, 0.98, false
189, -41.00, 0.98, false
190, -29.00, 0.98, false
191, -29.00, 0.98, false
192, -30.00, 0.98, false
193, -30.00, 0.98, false
194, -38.00, 0.98, false
195, -29.00, 0.98, false
196, -32.00, 0.98, false
197, -30.00, 0.98, false
198, -29.00, 0.98, false
199, -31.00, 0.98, false
200, -29.00, 0.98, false
201, -30.00, 0.98, false
202, -30.00, 0.98, false
203, -34.00, 0.98, false
204, -32.00, 0.98, false
205, -33.00, 0.98, false
206, -28.00, 0.98, false
207, -30.00, 0.98, false
208, -29.00, 0.98, false
209, -29.00, 0.98, false
210, -29.00, 0.98, false
211, 34.00, 0.98, true
212, -29.00, 0.98, false
213, -30.00, 0.98, false
214, 34.00, 0.98, true
215, 33.00, 0.98, true
216, -30.00, 0.98, false
217, -34.00, 0.98, false
218, -30.00, 0.98, false
219, -31.00, 0.98, false
220, -29.00, 0.98, false
221, -28.00, 0.98, false
222, -29.00, 0.98, false
223, -29.00, 0.98, false
224, -30.00, 0.98, false
225, -31.00, 0.98, false
226, -29.00, 0.98, false
227, -30.00, 0.98, false
228, -30.00, 0.98, false
229, -32.00, 0.98, false
230, -29.00, 0.98, false
231, -28.00, 0.98, false
232, -29.00, 0.98, false
233, -28.00, 0.98, false
234, -30.00, 0.98, false
235, -29.00, 0.98, false
236, -29.00, 0.98, false
237, -29.00, 0.98, false
238, -29.00, 0.98, false
239, -28.00, 0.98, false
240, -31.00, 0.98, false
241, -30.00, 0.98, false
242, -30.00, 0.98, false
243, -30.00, 0.98, false
244, -27.00, 0.98, false
245, -29.00, 0.98, false
246, -33.00, 0.98, false
247, -27.00, 0.98, false
248, -29.00, 0.98, false
249, -29.00, 0.98, false
250, -29.00, 0.98, false
251, 32.00, 0.98, true
252, -31.00, 0.98, false
253, 33.00, 0.98, true
254, -29.00, 0.98, false
255, -32.00, 0.98, false
256, -28.00, 0.98, false
257, -31.00, 0.98, false
258, -29.00, 0.98, false
259, -29.00, 0.98, false
260, -29.00, 0.98, false
261, -31.00, 0.98, false
262, -30.00, 0.98, false
263, -30.00, 0.98, false
264, -30.00, 0.98, false
265, 32.00, 0.98, true
266, -32.00, 0.98, false
267, -28.00, 0.98, false
268, -27.00, 0.98, false
269, -29.00, 0.98, false
270, -28.00, 0.98, false
271, -31.00, 0.98, false
272, -31.00, 0.98, false
273, -27.00, 0.98, false
274, -28.00, 0.98, false
275, -34.00, 0.98, false
276, -32.00, 0.98, false
277, -30.00, 0.98, false
278, 34.00, 0.98, true
279, 34.00, 0.98, true
280, -28.00, 0.98, false
281, -30.00, 0.98, false
282, -28.00, 0.98, false
283, -29.00, 0.98, false
284, -28.00, 0.98, false
285, -29.00, 0.98, false
286, 34.00, 0.98, true
287, -28.00, 0.98, false
288, -33.00, 0.98, false
289, -33.00, 0.98, false
290, -29.00, 0.98, false
291, -30.00, 0.98, false
292, -29.00, 0.97, false
293, -29.00, 0.97, false
294, -28.00, 0.97, false
295, -28.00, 0.97, false
296, 34.00, 0.97, true
297, -29.00, 0.97, false
298, -32.00, 0.97, false
299, -29.00, 0.97, false
300, -29.00, 0.97, false
301, 33.00, 0.97, true
302, -29.00, 0.97, false
303, -31.00, 0.97, false
304, -30.00, 0.97, false
305, -30.00, 0.97, false
306, -30.00, 0.97, false
307, -29.00, 0.97, false
308, -35.00, 0.97, false
309, -29.00, 0.97, false
310, -29.00, 0.97, false
311, -29.00, 0.97, false
312, -28.00, 0.97, false
313, -31.00, 0.97, false
314, -29.00, 0.97, false
315, -30.00, 0.97, false
316, -28.00, 0.97, false
317, -30.00, 0.97, false
318, -36.00, 0.97, false
319, -29.00, 0.97, false
320, -33.00, 0.97, false
321, -30.00, 0.97, false
322, -31.00, 0.97, false
323, -35.00, 0.97, false
324, -31.00, 0.97, false
325, -30.00, 0.97, false
326, 34.00, 0.97, true
327, -37.00, 0.97, false
328, -28.00, 0.97, false
329, -31.00, 0.97, false
330, -29.00, 0.97, false
331, -30.00, 0.97, false
332, -32.00, 0.97, false
333, -31.00, 0.97, false
334, -29.00, 0.97, false
335, -27.00, 0.97, false
336, -30.00, 0.97, false
337, -28.00, 0.97, false
338, -29.00, 0.97, false
339, -28.00, 0.97, false
340, -29.00, 0.97, false
341, -35.00, 0.97, false
342, -31.00, 0.97, false
343, -31.00, 0.97, false
344, -29.00, 0.97, false
345, -29.00, 0.97, false
346, -30.00, 0.97, false
347, -30.00, 0.97, false
348, -32.00, 0.97, false
349, -30.00, 0.97, false
350, -28.00, 0.97, false
351, -30.00, 0.97, false
352, -29.00, 0.97, false
353, -31.00, 0.97, false
354, -28.00, 0.97, false
355, -29.00, 0.97, false
356, -31.00, 0.97, false
357, -32.00, 0.97, false
358, -31.00, 0.97, false
359, -30.00, 0.97, false
360, -30.00, 0.97, false
361, -29.00, 0.97, false
362, -29.00, 0.97, false
363, -30.00, 0.97, false
364, -28.00, 0.97, false
365, -29.00, 0.97, false
366, -33.00, 0.97, false
367, -29.00, 0.97, false
368, -29.00, 0.97, false
369, -29.00, 0.97, false
370, -30.00, 0.97, false
371, -32.00, 0.97, false
372, -29.00, 0.97, false
373, -35.00, 0.97, false
374, -29.00, 0.97, false
375, -33.00, 0.97, false
376, -29.00, 0.97, false
377, -27.00, 0.97, false
378, -28.00, 0.97, false
379, -29.00, 0.97, false
380, -31.00, 0.97, false
381, -34.00, 0.97, false
382, -33.00, 0.97, false
383, -33.00, 0.97, false
384, -31.00, 0.97, false
385, -29.00, 0.97, false
386, -33.00, 0.97, false
387, -28.00, 0.97, false
388, -29.00, 0.97, false
389, -28.00, 0.97, false
390, -32.00, 0.97, false
391, -31.00, 0.97, false
392, 34.00, 0.97, true
393, -34.00, 0.97, false
394, 32.00, 0.97, true
395, -33.00, 0.97, false
396, -33.00, 0.97, false
397, -32.00, 0.97, false
398, 32.00, 0.97, true
399, -29.00, 0.97, false
400, -31.00, 0.97, false
401, -31.00, 0.97, false
402, 34.00, 0.97, true
403, -31.00, 0.97, false
404, -28.00, 0.97, false
405, -33.00, 0.97, false
406, -33.00, 0.97, false
407, -29.00, 0.97, false
408, -29.00, 0.97, false
409, -28.00, 0.97, false
410, 34.00, 0.97, true
411, -30.00, 0.97, false
412, -29.00, 0.97, false
413, -29.00, 0.96, false
414, -29.00, 0.96, false
415, -33.00, 0.96, false
416, -33.00, 0.96, false
417, -28.00, 0.96, false
418, -34.00, 0.96, false
419, -31.00, 0.96, false
420, -28.00, 0.96, false
421, -31.00, 0.96, false
422, -29.00, 0.96, false
423, -28.00, 0.96, false
424, 34.00, 0.96, true
425, -31.00, 0.96, false
426, -30.00, 0.96, false
427, -28.00, 0.96, false
428, -29.00, 0.96, false
429, -29.00, 0.96, false
430, -30.00, 0.96, false
431, -29.00, 0.96, false
432, -30.00, 0.96, false
433, -32.00, 0.96, false
434, -30.00, 0.96, false
435, -33.00, 0.96, false
436, -32.00, 0.96, false
437, -33.00, 0.96, false
438, -27.00, 0.96, false
439, -31.00, 0.96, false
440, -31.00, 0.96, false
441, -28.00, 0.96, false
442, 32.00, 0.96, true
443, -30.00, 0.96, false
444, -30.00, 0.96, false
445, -33.00, 0.96, false
446, -27.00, 0.96, false
447, -30.00, 0.96, false
448, 23.00, 0.96, true
449, -29.00, 0.96, false
450, -29.00, 0.96, false
451, -32.00, 0.96, false
452, -34.00, 0.96, false
453, -30.00, 0.96, false
454, 33.00, 0.96, true
455, -29.00, 0.96, false
456, -29.00, 0.96, false
457, -30.00, 0.96, false
458, -30.00, 0.96, false
459, -28.00, 0.96, false
460, -30.00, 0.96, false
461, -27.00, 0.96, false
462, -29.00, 0.96, false
463, -29.00, 0.96, false
464, 34.00, 0.96, true
465, -28.00, 0.96, false
466, -28.00, 0.96, false
467, -29.00, 0.96, false
468, -30.00, 0.96, false
469, -34.00, 0.96, false
470, -30.00, 0.96, false
471, -31.00, 0.96, false
472, -29.00, 0.96, false
473, -29.00, 0.96, false
474, -31.00, 0.96, false
475, -29.00, 0.96, false
476, -29.00, 0.96, false
477, -32.00, 0.96, false
478, -27.00, 0.96, false
479, -34.00, 0.96, false
480, -29.00, 0.96, false
481, -28.00, 0.96, false
482, -29.00, 0.96, false
483, -32.00, 0.96, false
484, -34.00, 0.96, false
485, -37.00, 0.96, false
486, -29.00, 0.96, false
487, -32.00, 0.96, false
488, -29.00, 0.96, false
489, -32.00, 0.96, false
490, -29.00, 0.96, false
491, -31.00, 0.96, false
492, 34.00, 0.96, true
493, -30.00, 0.96, false
494, -30.00, 0.96, false
495, -31.00, 0.96, false
496, -29.00, 0.96, false
497, -30.00, 0.96, false
498, -30.00, 0.96, false
499, -31.00, 0.96, false
500, -33.00, 0.96, false
501, -29.00, 0.96, false
502, -28.00, 0.96, false
503, -30.00, 0.96, false
504, -29.00, 0.96, false
505, -29.00, 0.96, false
506, -29.00, 0.96, false
507, -31.00, 0.96, false
508, -35.00, 0.96, false
509, -28.00, 0.96, false
510, -29.00, 0.96, false
511, -31.00, 0.96, false
512, -29.00, 0.96, false
513, -32.00, 0.96, false
514, -29.00, 0.96, false
515, -30.00, 0.96, false
516, -34.00, 0.96, false
517, -28.00, 0.96, false
518, -29.00, 0.96, false
519, -31.00, 0.96, false
520, -31.00, 0.96, false
521, 33.00, 0.96, true
522, -30.00, 0.96, false
523, -29.00, 0.96, false
524, -34.00, 0.96, false
525, -30.00, 0.96, false
526, -29.00, 0.96, false
527, -28.00, 0.96, false
528, -29.00, 0.96, false
529, -29.00, 0.96, false
530, -31.00, 0.96, false
531, -30.00, 0.96, false
532, 34.00, 0.96, true
533, -29.00, 0.96, false
534, -28.00, 0.95, false
535, -28.00, 0.95, false
536, -30.00, 0.95, false
537, -28.00, 0.95, false
538, -30.00, 0.95, false
539, -31.00, 0.95, false
540, -33.00, 0.95, false
541, -29.00, 0.95, false
542, -27.00, 0.95, false
543, -30.00, 0.95, false
544, -28.00, 0.95, false
545, -30.00, 0.95, false
546, -30.00, 0.95, false
547, -34.00, 0.95, false
548, -27.00, 0.95, false
549, -31.00, 0.95, false
550, -29.00, 0.95, false
551, 34.00, 0.95, true
552, -28.00, 0.95, false
553, -29.00, 0.95, false
554, -30.00, 0.95, false
555, -29.00, 0.95, false
556, -31.00, 0.95, false
557, -29.00, 0.95, false
558, -30.00, 0.95, false
559, -33.00, 0.95, false
560, -28.00, 0.95, false
561, -27.00, 0.95, false
562, -29.00, 0.95, false
563, -30.00, 0.95, false
564, -36.00, 0.95, false
565, -29.00, 0.95, false
566, -29.00, 0.95, false
567, -31.00, 0.95, false
568, -29.00, 0.95, false
569, -28.00, 0.95, false
570, -40.00, 0.95, false
571, -29.00, 0.95, false
572, -28.00, 0.95, false
573, -31.00, 0.95, false
574, 34.00, 0.95, true
575, -29.00, 0.95, false
576, -28.00, 0.95, false
577, 34.00, 0.95, true
578, -31.00, 0.95, false
579, -31.00, 0.95, false
580, -37.00, 0.95, false
581, -29.00, 0.95, false
582, 34.00, 0.95, true
583, -29.00, 0.95, false
584, -33.00, 0.95, false
585, -29.00, 0.95, false
586, -31.00, 0.95, false
587, -30.00, 0.95, false
588, -35.00, 0.95, false
589, -30.00, 0.95, false
590, -34.00, 0.95, false
591, -28.00, 0.95, false
592, -29.00, 0.95, false
593, -29.00, 0.95, false
594, -32.00, 0.95, false
595, -28.00, 0.95, false
596, -31.00, 0.95, false
597, -29.00, 0.95, false
598, -29.00, 0.95, false
599, -37.00, 0.95, false
600, -30.00, 0.95, false
601, 34.00, 0.95, true
602, -29.00, 0.95, false
603, -29.00, 0.95, false
604, -29.00, 0.95, false
605, -29.00, 0.95, false
606, -30.00, 0.95, false
607, -34.00, 0.95, false
608, -27.00, 0.95, false
609, -30.00, 0.95, false
610, -29.00, 0.95, false
611, -29.00, 0.95, false
612, -30.00, 0.95, false
613, -29.00, 0.95, false
614, -31.00, 0.95, false
615, -31.00, 0.95, false
616, -28.00, 0.95, false
617, 34.00, 0.95, true
618, -30.00, 0.95, false
619, -31.00, 0.95, false
620, -29.00, 0.95, false
621, -29.00, 0.95, false
622, -29.00, 0.95, false
623, -30.00, 0.95, false
624, 32.00, 0.95, true
625, -28.00, 0.95, false
626, -29.00, 0.95, false
627, -30.00, 0.95, false
628, -29.00, 0.95, false
629, -31.00, 0.95, false
630, 33.00, 0.95, true
631, 32.00, 0.95, true
632, -30.00, 0.95, false
633, -29.00, 0.95, false
634, -29.00, 0.95, false
635, -29.00, 0.95, false
636, -29.00, 0.95, false
637, -29.00, 0.95, false
638, -27.00, 0.95, false
639, -30.00, 0.95, false
640, -29.00, 0.95, false
641, -31.00, 0.95, false
642, -30.00, 0.95, false
643, -29.00, 0.95, false
644, -30.00, 0.95, false
645, -29.00, 0.95, false
646, 34.00, 0.95, true
647, -28.00, 0.95, false
648, -32.00, 0.95, false
649, -32.00, 0.95, false
650, -30.00, 0.95, false
651, -29.00, 0.95, false
652, -28.00, 0.95, false
653, -32.00, 0.95, false
654, -38.00, 0.95, false
655, -31.00, 0.95, false
656, -35.00, 0.94, false
657, -31.00, 0.94, false
658, -33.00, 0.94, false
659, 33.00, 0.94, true
660, -31.00, 0.94, false
661, -31.00, 0.94, false
662, -29.00, 0.94, false
663, -29.00, 0.94, false
664, -32.00, 0.94, false
665, -35.00, 0.94, false
666, -32.00, 0.94, false
667, -30.00, 0.94, false
668, -29.00, 0.94, false
669, -29.00, 0.94, false
670, -29.00, 0.94, false
671, -30.00, 0.94, false
672, -29.00, 0.94, false
673, 34.00, 0.94, true
674, -29.00, 0.94, false
675, -29.00, 0.94, false
676, -29.00, 0.94, false
677, -28.00, 0.94, false
678, -30.00, 0.94, false
679, -30.00, 0.94, false
680, -29.00, 0.94, false
681, -29.00, 0.94, false
682, -35.00, 0.94, false
683, -29.00, 0.94, false
684, -28.00, 0.94, false
685, -31.00, 0.94, false
686, -29.00, 0.94, false
687, -28.00, 0.94, false
688, -31.00, 0.94, false
689, -30.00, 0.94, false
690, -29.00, 0.94, false
691, -29.00, 0.94, false
692, -30.00, 0.94, false
693, -29.00, 0.94, false
694, -37.00, 0.94, false
695, -30.00, 0.94, false
696, 34.00, 0.94, true
697, -29.00, 0.94, false
698, 34.00, 0.94, true
699, -28.00, 0.94, false
700, -29.00, 0.94, false
701, -32.00, 0.94, false
702, -30.00, 0.94, false
703, -28.00, 0.94, false
704, -30.00, 0.94, false
705, -29.00, 0.94, false
706, -31.00, 0.94, false
707, -29.00, 0.94, false
708, 34.00, 0.94, true
709, -30.00, 0.94, false
710, -30.00, 0.94, false
711, -28.00, 0.94, false
712, -30.00, 0.94, false
713, -30.00, 0.94, false
714, -30.00, 0.94, false
715, -29.00, 0.94, false
716, 30.00, 0.94, true
717, -33.00, 0.94, false
718, -29.00, 0.94, false
719, -29.00, 0.94, false
720, -32.00, 0.94, false
721, 34.00, 0.94, true
722, -28.00, 0.94, false
723, -29.00, 0.94, false
724, 31.00, 0.94, true
725, -29.00, 0.94, false
726, -28.00, 0.94, false
727, -29.00, 0.94, false
728, -31.00, 0.94, false
729, -30.00, 0.94, false
730, -29.00, 0.94, false
731, -31.00, 0.94, false
732, 34.00, 0.94, true
733, 34.00, 0.94, true
734, -29.00, 0.94, false
735, -30.00, 0.94, false
736, -29.00, 0.94, false
737, 34.00, 0.94, true
738, 34.00, 0.94, true
739, -30.00, 0.94, false
740, -30.00, 0.94, false
741, -27.00, 0.94, false
742, -30.00, 0.94, false
743, -30.00, 0.94, false
744, -32.00, 0.94, false
745, -30.00, 0.94, false
746, -30.00, 0.94, false
747, -35.00, 0.94, false
748, -28.00, 0.94, false
749, -27.00, 0.94, false
750, -28.00, 0.94, false
751, -30.00, 0.94, false
752, -29.00, 0.94, false
753, -30.00, 0.94, false
754, -31.00, 0.94, false
755, -29.00, 0.94, false
756, -31.00, 0.94, false
757, -29.00, 0.94, false
758, -30.00, 0.94, false
759, -28.00, 0.94, false
760, -30.00, 0.94, false
761, -31.00, 0.94, false
762, 34.00, 0.94, true
763, -30.00, 0.94, false
764, -31.00, 0.94, false
765, -32.00, 0.94, false
766, -28.00, 0.94, false
767, -27.00, 0.94, false
768, -31.00, 0.94, false
769, -31.00, 0.94, false
770, -30.00, 0.94, false
771, -31.00, 0.94, false
772, 33.00, 0.94, true
773, -30.00, 0.94, false
774, 34.00, 0.94, true
775, -29.00, 0.94, false
776, -29.00, 0.94, false
777, -30.00, 0.93, false
778, -28.00, 0.93, false
779, -30.00, 0.93, false
780, -29.00, 0.93, false
781, -30.00, 0.93, false
782, -28.00, 0.93, false
783, -29.00, 0.93, false
784, -29.00, 0.93, false
785, -31.00, 0.93, false
786, -29.00, 0.93, false
787, -29.00, 0.93, false
788, -30.00, 0.93, false
789, -28.00, 0.93, false
790, -38.00, 0.93, false
791, -29.00, 0.93, false
792, -33.00, 0.93, false
793, 34.00, 0.93, true
794, 33.00, 0.93, true
795, 34.00, 0.93, true
796, -29.00, 0.93, false
797, -32.00, 0.93, false
798, -32.00, 0.93, false
799, -34.00, 0.93, false
800, -28.00, 0.93, false
801, -29.00, 0.93, false
802, -29.00, 0.93, false
803, 32.00, 0.93, true
804, -31.00, 0.93, false
805, -28.00, 0.93, false
806, -29.00, 0.93, false
807, -31.00, 0.93, false
808, -32.00, 0.93, false
809, -30.00, 0.93, false
810, -29.00, 0.93, false
811, -34.00, 0.93, false
812, -29.00, 0.93, false
813, -29.00, 0.93, false
814, -29.00, 0.93, false
815, -30.00, 0.93, false
816, -27.00, 0.93, false
817, -29.00, 0.93, false
818, -29.00, 0.93, false
819, 31.00, 0.93, true
820, -28.00, 0.93, false
821, -32.00, 0.93, false
822, 33.00, 0.93, true
823, -29.00, 0.93, false
824, -29.00, 0.93, false
825, -29.00, 0.93, false
826, -28.00, 0.93, false
827, -31.00, 0.93, false
828, -31.00, 0.93, false
829, -34.00, 0.93, false
830, -30.00, 0.93, false
831, -37.00, 0.93, false
832, -32.00, 0.93, false
833, -34.00, 0.93, false
834, -31.00, 0.93, false
835, -31.00, 0.93, false
836, -29.00, 0.93, false
837, 33.00, 0.93, true
838, -29.00, 0.93, false
839, -29.00, 0.93, false
840, -30.00, 0.93, false
841, -31.00, 0.93, false
842, -30.00, 0.93, false
843, -30.00, 0.93, false
844, -30.00, 0.93, false
845, -29.00, 0.93, false
846, -31.00, 0.93, false
847, -34.00, 0.93, false
848, -29.00, 0.93, false
849, -33.00, 0.93, false
850, -28.00, 0.93, false
851, -30.00, 0.93, false
852, 33.00, 0.93, true
853, -29.00, 0.93, false
854, -30.00, 0.93, false
855, -28.00, 0.93, false
856, -29.00, 0.93, false
857, -27.00, 0.93, false
858, -32.00, 0.93, false
859, -29.00, 0.93, false
860, -30.00, 0.93, false
861, 32.00, 0.93, true
862, 34.00, 0.93, true
863, -28.00, 0.93, false
864, -29.00, 0.93, false
865, -30.00, 0.93, false
866, 34.00, 0.93, true
867, -29.00, 0.93, false
868, -30.00, 0.93, false
869, -28.00, 0.93, false
870, -29.00, 0.93, false
871, -30.00, 0.93, false
872, -32.00, 0.93, false
873, -28.00, 0.93, false
874, -35.00, 0.93, false
875, -29.00, 0.93, false
876, -29.00, 0.93, false
877, -28.00, 0.93, false
878, -32.00, 0.93, false
879, -31.00, 0.93, false
880, -29.00, 0.93, false
881, 33.00, 0.93, true
882, -28.00, 0.93, false
883, -36.00, 0.93, false
884, -30.00, 0.93, false
885, -30.00, 0.93, false
886, -30.00, 0.93, false
887, -41.00, 0.93, false
888, -31.00, 0.93, false
889, -29.00, 0.93, false
890, -31.00, 0.93, false
891, -36.00, 0.93, false
892, -30.00, 0.93, false
893, -28.00, 0.93, false
894, 33.00, 0.93, true
895, -29.00, 0.93, false
896, -29.00, 0.93, false
897, -29.00, 0.93, false
898, -33.00, 0.92, false
899, -30.00, 0.92, false
900, -30.00, 0.92, false
901, 33.00, 0.92, true
902, 32.00, 0.92, true
903, -28.00, 0.92, false
904, -28.00, 0.92, false
905, 33.00, 0.92, true
906, -29.00, 0.92, false
907, -30.00, 0.92, false
908, -30.00, 0.92, false
909, -28.00, 0.92, false
910, -31.00, 0.92, false
911, -29.00, 0.92, false
912, -28.00, 0.92, false
913, 34.00, 0.92, true
914, 34.00, 0.92, true
915, -29.00, 0.92, false
916, 33.00, 0.92, true
917, -29.00, 0.92, false
918, -29.00, 0.92, false
919, -31.00, 0.92, false
920, -30.00, 0.92, false
921, -33.00, 0.92, false
922, -29.00, 0.92, false
923, -28.00, 0.92, false
924, -29.00, 0.92, false
925, -29.00, 0.92, false
926, -29.00, 0.92, false
927, -31.00, 0.92, false
928, -29.00, 0.92, false
929, -30.00, 0.92, false
930, -29.00, 0.92, false
931, -28.00, 0.92, false
932, -28.00, 0.92, false
933, -31.00, 0.92, false
934, -27.00, 0.92, false
935, -30.00, 0.92, false
936, -29.00, 0.92, false
937, -29.00, 0.92, false
938, -34.00, 0.92, false
939, -28.00, 0.92, false
940, -31.00, 0.92, false
941, -29.00, 0.92, false
942, -30.00, 0.92, false
943, -28.00, 0.92, false
944, -28.00, 0.92, false
945, -29.00, 0.92, false
946, -32.00, 0.92, false
947, 34.00, 0.92, true
948, -31.00, 0.92, false
949, -30.00, 0.92, false
950, -29.00, 0.92, false
951, -28.00, 0.92, false
952, -30.00, 0.92, false
953, -29.00, 0.92, false
954, -33.00, 0.92, false
955, -31.00, 0.92, false
956, -29.00, 0.92, false
957, -34.00, 0.92, false
958, -30.00, 0.92, false
959, -30.00, 0.92, false
960, -29.00, 0.92, false
961, -28.00, 0.92, false
962, -32.00, 0.92, false
963, -30.00, 0.92, false
964, -31.00, 0.92, false
965, -29.00, 0.92, false
966, -29.00, 0.92, false
967, -30.00, 0.92, false
968, -30.00, 0.92, false
969, -28.00, 0.92, false
970, -29.00, 0.92, false
971, -31.00, 0.92, false
972, -30.00, 0.92, false
973, -28.00, 0.92, false
974, 31.00, 0.92, true
975, -31.00, 0.92, false
976, -27.00, 0.92, false
977, -30.00, 0.92, false
978, -29.00, 0.92, false
979, -30.00, 0.92, false
980, -29.00, 0.92, false
981, -29.00, 0.92, false
982, -31.00, 0.92, false
983, -28.00, 0.92, false
984, -28.00, 0.92, false
985, 32.00, 0.92, true
986, -30.00, 0.92, false
987, -30.00, 0.92, false
988, 34.00, 0.92, true
989, -31.00, 0.92, false
990, -31.00, 0.92, false
991, -29.00, 0.92, false
992, -32.00, 0.92, false
993, -31.00, 0.92, false
994, -32.00, 0.92, false
995, -29.00, 0.92, false
996, -31.00, 0.92, false
